"entity_id:ID","entity_key","canonical_name","aliases",":LABEL"
"411a53df-8cef-5192-872a-90973ff63c54","chain_node:v2_792f6dd8185e27ce5b77c0508456c30d0188be9f","便携式户外电源","","ChainNode"
"411c44b4-d854-51ce-82c0-8947c5621933","industry:sw:workbook_snapshot_v1:270300","光学光电子","","Industry"
"41306f42-1319-59c3-a12b-ecab997d6e97","industry_chain:consumer_electronics_lithium_batteries","消费电子锂电池产业链","","IndustryChain"
"41625c91-cb4c-55f7-89bc-9edad85416ad","chain_node:v2_43f473a2713c1983afeea50fc3a351962706569f","租赁设备资产","","ChainNode"
"418e16f0-2ea6-52cf-9254-7d755a2e8363","chain_node:v2_280f6ced1fee7b16c00b58bb191a53a3d4c59aa6","军用微波收发组件","","ChainNode"
"41926b33-6aaf-5586-ab71-9a709d2186b3","chain_node:v2_78710147433bfe05b609926de1f359ec44e4dd7e","厨房电器用电机","","ChainNode"
"41927900-8e37-5653-ab92-f6330246e8fa","chain_node:v2_30dd4eef18a742c774a7e8e07f971bf2eb2d9cc4","饮料用糖与甜味剂","","ChainNode"
"41a80020-1e83-5611-8fea-ad1db08acfed","chain_node:v2_31f57a698da1d1f4f45921eaaa16ce9688a4c766","综合安防监控系统","","ChainNode"
"41aff7ca-460f-5033-bab1-bee2cbaff81b","chain_node:v2_631ae5c03f3c46d9a5a93db057fbbd3c06dc1521","小家电电机","","ChainNode"
"41b9c9d7-80b7-535e-bbd1-bf87a19180e4","chain_node:v2_4da08c6009453918eaed37293e7a57b2e10bae6e","电子雷管","","ChainNode"
"41c28824-99b1-54bd-b62a-375e0b6d88e2","concept:master_v1_410a9712e493707b","数据要素","","Concept"
"41cec3b0-8f89-5a3b-bedd-3e59f860158a","chain_node:v1_29f742471dcedc7814c74d133c71cadf2506581b","电信运营服务","电信运营商","ChainNode"
"41d13c03-1a71-516b-912d-1e150df9f758","chain_node:v2_fc2e99fdaf85f1baa1204fcbb7fd16e63ac5807c","客户存款","","ChainNode"
"41df3a2c-7be2-54cb-b613-7c7c2c768a41","industry_chain:smart_wearable_devices","智能穿戴设备产业链","","IndustryChain"
"41f2d5e0-8a36-5a4c-b047-677a30673336","chain_node:v2_0863f9dd6bc4d0fd980aa5c223fa14a99052aac2","线上保险产品设计服务","","ChainNode"
"420d5244-4d2d-5155-ab2c-bd5e71c29b72","chain_node:v2_f3d34ee1151091d5186f770bb4e8d51f3989db8c","餐饮门店基础设施","","ChainNode"
"421cc1ee-4d51-57bd-bedd-55a5ed714f4b","industry:sw:workbook_snapshot_v1:280502","综合乘用车","","Industry"
"421cd5d7-0ee6-5c62-9dda-d6540d783b3e","chain_node:v1_fcc857bd0c50b235db393e1bba63f233ced29aa1","乘用车整车","乘用车|综合乘用车","ChainNode"
"423128c3-e3d7-5443-ab82-5d794bb76617","industry:sw:workbook_snapshot_v1:240600","能源金属","","Industry"
"4243504f-615a-5396-95fa-c6e55002507b","industry:sw:workbook_snapshot_v1:420804","快递","","Industry"
"424a98ef-4fa9-564d-8730-e57a7f4db35d","chain_node:v2_b5ce360b9f135440b3610f74a6ff5d28e5d8bfbd","钼铁冶炼服务","","ChainNode"
"425ff999-7964-5ad2-a80b-6cba218f0339","chain_node:v2_78861482718f779377baf30066ba27b561f811c6","8K超高清视频系统","","ChainNode"
"426de194-6810-577d-8419-13b9c102921f","chain_node:v2_3e4f7bf08462b417119ad1b688bb3ba2bbf40fcb","彩票游戏设计服务","","ChainNode"
"42703df1-5adc-500e-96e5-36a390f4d351","chain_node:v1_d431615c9ea4327a0812567f0b9834842b2842ad","牙科医疗服务","牙科医疗","ChainNode"
"428feabd-a086-5b4b-bf18-b90ac1e70470","chain_node:v2_c6dc29d3456ac971521e126e761fc43830b4bf2e","油品套期保值与风险管理服务","","ChainNode"
"42a6cb3c-8607-599f-a09b-b2fc0fa935ab","industry:sw:workbook_snapshot_v1:720901","教育出版","","Industry"
"42aef421-5785-5a1f-a9a4-d301eaa365f5","chain_node:v2_3248328a5f2da0dd0e5b22c39c2efed1ab2a72ee","民用飞机起落架系统","","ChainNode"
"42cd4414-9c54-58c6-8293-0b16d899fa29","chain_node:v2_b80a03b5f0d3c762a2eb55a18930c3e4af698b8d","游戏控制器按键模组","","ChainNode"
"430ac81d-0d18-5ba4-b64e-7320776897fb","chain_node:v2_1d81dd2b907558fffb21e7c80aa74299ff176801","运动服装成衣制造服务","","ChainNode"
"430fa26e-d671-5331-bf07-8c1b5af29baa","chain_node:v2_1177a0f2c71e5a393995c15ed2a0ca32171637f3","培训测评服务","","ChainNode"
"4342a941-f02b-5ced-99c7-496276ccbacf","chain_node:v2_10cf46c69e11d1d3bf8b9dab8b55a24ab54ef0aa","集成电路成品测试服务","","ChainNode"
"43508f9c-f709-5f48-9762-a75b592f0a2f","concept:master_v1_604010866801e5a5","水产","水产概念|水产品概念","Concept"
"435db309-586d-5ed5-85a6-464d5c004366","chain_node:v2_173cbfe111d7c514973dfb46b76cddfc869e52d1","船用导航雷达","","ChainNode"
"4378fb70-fc32-58ae-94c4-f2ce7c48ff41","chain_node:v2_c745809f46e065a9aa9259092f90113cca06bdda","纳米银线导电墨水","","ChainNode"
"4379b894-76d6-5c22-a95e-fa870400846a","chain_node:v1_4316120415a6b77396ee325bed1792436a56a454","智能音箱","","ChainNode"
"43846150-2786-5f16-b0bd-65ba0be9adda","chain_node:v2_2f40bef31cd10e8e0c0e370bbdde10acd9113467","石墨烯导电复合材料","","ChainNode"
"43954cab-06b4-593f-9a7f-b26e2c8d9017","chain_node:v2_e9d67000ed037434037203617addbde581498ec0","钨精矿","","ChainNode"
"43d49c15-c566-5044-8da7-007ca073a09a","industry_chain:nk_cell_therapies","NK细胞治疗产业链","NK细胞疗法产业链","IndustryChain"
"43dcb446-cb8c-52ce-82f2-05ac4c98ef97","chain_node:v2_b42dd5eed2da0c1161d8e9fef2d14122dc55d8be","智能手环电池","","ChainNode"
"43f2a2b2-960d-53a9-b1bf-619b0611b136","chain_node:v2_07a65ec021108b0b6324f2453788af6ff1317b41","持证药品采购供应服务","","ChainNode"
"44080cdd-dcd6-5f07-ae5e-7eef74788b90","chain_node:v2_db17ac3a6a3227bbd1792954df6d2c401336ca63","食用菌菌种","","ChainNode"
"4408c99d-ef74-5d48-896f-ff5b3482c849","chain_node:v2_0fc9dc77aecb1114c3a571dad4ac3db934188713","办公订书钉成型服务","","ChainNode"
"440b2c37-5f31-5807-9540-ab28b7637ce3","chain_node:v2_e7abf0b14c9ee43483537c383e96c0a3febcbfda","临床级NK细胞药物批次","","ChainNode"
"44103718-53da-5914-af63-1ea83e725222","chain_node:v2_6e5a31322c2fd1dea5c93e5901a494f47cdcfcf2","碳化硅衬底","","ChainNode"
"4435edd7-2ddb-5da4-be53-39f803256a06","industry:sw:workbook_snapshot_v1:430301","物业管理","","Industry"
"44425e94-8e2f-5895-94b6-65466b3d5646","chain_node:v2_9dc66b8d868d69730248f3bd0ba0ac8e0a786243","太阳能级多晶硅","","ChainNode"
"4451394d-4953-5aca-adaf-2ad2e763d203","industry_chain:cosmetic_products","化妆品产业链","","IndustryChain"
"445d196d-fe70-57f9-a5c9-ae8b504b51ee","chain_node:v2_2c7b57896c1e7aa41da524b886121b9e9ceb7bf9","休闲食品零售服务","","ChainNode"
"446133fa-d7c8-5c82-9319-098e8bfcf93b","concept:master_v1_1f34b906d4396f8d","盘古大模型生态","华为盘古","Concept"
"44a9b3e9-9b9f-5fa6-b488-36dbf17d0b83","chain_node:v2_a31fa3cb68e0b31707bfbbec5868d988c7bfefdd","企业IT咨询服务","","ChainNode"
"44aa9010-a5e0-50c1-9ad4-dcf7b87af5ff","chain_node:v2_e6a6a08fa2b1f8c378820c04350f9f732b9b3784","车路协同边缘计算节点","","ChainNode"
"44d4facb-b4be-52fc-998d-470e60b661dc","industry:sw:workbook_snapshot_v1:610100","水泥","","Industry"
"44e6e37f-d6f4-5198-b3fc-6f7b7d36d549","concept:master_v1_6bad825d79c44f6b","卫星导航","","Concept"
"44f3eed8-b0cd-5838-8351-c5793145691b","chain_node:v2_286bdb5ec6ce9ca60f78a0ed88601b779fd5a35d","大豆压榨加工","","ChainNode"
"44f6057d-ab82-5044-b5b9-482682114b1e","chain_node:v2_3f8f1739ad10288b3495ca15878730587883b03e","工业大麻种植服务","","ChainNode"
"450112a4-d9c2-5cbc-a5ad-b5570dbc206f","chain_node:v2_b155f5734ef1eb9c21cd92875b14635b36315640","辅助生殖用促排卵药品","","ChainNode"
"4505978a-fd6f-584b-8749-dc2d5cff79d3","chain_node:v2_b205835e9f9d0386e3281ef9cfe951fb24d32eaf","初烤烟叶","","ChainNode"
"4515bc82-2464-5240-b853-54054a856c65","industry_chain:lead_metal","铅金属产业链","","IndustryChain"
"4525b1e6-adf1-599b-bb4a-014ee6d4ca9d","chain_node:v2_e49f78a01d3c240c571bab1358d226c790167e35","涤纶织物染色服务","","ChainNode"
"4531a5a3-5b23-54fc-894b-aa4c6e494457","chain_node:v2_4656bfbb50a82705a068175c971447d4a5803739","PLC I/O模块","","ChainNode"
"4533384d-c8ce-5bd7-a84f-c769c3c3c136","chain_node:v2_1f6078bde4cb5f840812da7c5b058915a5337702","医用高分子材料","","ChainNode"
"453809ba-9649-517d-a9db-cca6751c4c8f","chain_node:v2_5ab53f380fa2e292847efa3b13cc45a14e055ce1","滑雪场运营服务","","ChainNode"
"454044b4-36e8-5ab1-9272-bd0ff9ee1fe0","chain_node:v2_cf0f7e29a6ad682650a08d270d2865c603a98931","白内障手术器械","","ChainNode"
"45480d8a-6da8-56a1-b949-3a40a7445044","chain_node:v2_6eb225e4e8d99631244ca7b4c7e09d4cb54808c2","烟气环保设备","","ChainNode"
"4553df0f-98e9-56e1-b68f-f7a2134bc6c4","chain_node:v2_d144c03a3797cc6e9615a470bed916d991e93f12","企业Wi-Fi接入点固件","","ChainNode"
"456075aa-3c99-5226-9668-9014b87d51aa","concept:master_v1_f390abf4930a40a2","信息技术应用创新","","Concept"
"45793156-8408-5fa6-bfc2-9cad793290fb","chain_node:v2_92d88d5727b8c88279617ebca6298642dbe646f9","载人飞船热防护系统","","ChainNode"
"457ddc0c-5f45-54b7-9c1a-a0ac034a3719","chain_node:v1_99afcb21d9ee581328de502aacacd6f78970edae","钼","","ChainNode"
"45a7ccd6-b754-5599-8adc-21a4dec481ce","chain_node:v2_775b8230423204ddb4b3ce0e8524a7c0156bc799","婴幼儿膳食供应服务","","ChainNode"
"45b1f120-b1ba-5daa-ac3b-7088345c5e1d","chain_node:v2_d2de7936e205fb00dde7c8702845e9abd33bebee","期货经纪服务","","ChainNode"
"45bbc989-fbbd-54fb-9eb1-f1444b73402b","chain_node:v2_2d68b5552e48f6c339a82c80b3393ade69503da7","电能计量芯片","","ChainNode"
"45c468b6-108c-5792-bce4-f7690bdd98d6","chain_node:v1_3e34cfa5be9d5fb9c579850c5e5ea6bfb179aaa8","家用电烤箱","","ChainNode"
"45cd86b9-afc1-5cf8-b75b-df2b044cfd34","industry_chain:software_as_a_service","软件即服务产业链","SaaS产业链","IndustryChain"
"45d10443-d0c9-5452-9f40-38b1e853c0c4","industry:sw:workbook_snapshot_v1:620402","化学工程","","Industry"
"45dd9a31-0c0d-5acb-b91d-18de19cc04f7","concept:master_v1_ee4549ef58e74c00","腾讯生态","腾讯","Concept"
"46157240-35b4-57e3-81c4-b9a8ab013967","industry_chain:gene_sequencing_products_and_services","基因测序产业链","","IndustryChain"
"462ca3a2-cedd-59de-ad86-1bfd10f92d04","chain_node:v2_ff91a30105ad42ac3301076cd125da27f5529453","酱油加热灌装服务","","ChainNode"
"463a6a5d-20e9-59d8-ac08-382579bb6577","industry:sw:workbook_snapshot_v1:720902","大众出版","","Industry"
"463b2f56-af8a-5a56-8e99-733995176f7f","industry_chain:commercial_vehicles","商用汽车产业链","商用车产业链","IndustryChain"
"463bb35d-6b44-5eb9-8fef-e1d23dda226d","chain_node:v2_685b5d6f6812097b06cca80c8eb407f7597eb349","土壤修复效果评估服务","","ChainNode"
"464b383f-88a6-55bd-9326-d8579435336d","chain_node:v2_c11fca0f30b58bd836bf6b83095de66a4f5f6974","光伏逆变器整机制造服务","","ChainNode"
"464f5568-4ee8-5b52-9824-0a33b6bad2b4","industry_chain:consumer_drones","消费级无人机产业链","","IndustryChain"
"465cd2d1-38d5-539f-b1f0-4b83e49b0e03","industry_chain:health_supplements","营养保健品产业链","保健品产业链","IndustryChain"
"465f6919-f0ce-5a18-9eeb-d4f15c19b103","concept:master_v1_c0c983261972fb59","安防","","Concept"
"46670976-b52e-5a3a-a99e-b0d714ef38cc","chain_node:v2_f4279003790c0890713fc70619613ac173ad9363","有机颜料","","ChainNode"
"467366d0-968d-5bbe-b3eb-f52c1d5bf36a","chain_node:v2_13777ef4379d1b59be482c1f5a56234e74c51a44","电竞赛事版权授权服务","","ChainNode"
"4675392f-9951-5c30-a7e4-cdd10f1c68e6","chain_node:v1_2c7ff2a6de38b46d718635a31117891581e73bf1","家纺","","ChainNode"
"46814937-230a-53da-a0a4-2e9f4cb3ce18","chain_node:v2_dc5aa69f5c7576b00072383b1549d9cb15ac4054","葡萄酒酿造葡萄","","ChainNode"
"46986f55-eb38-5e33-9ef7-d032598b675a","industry:sw:workbook_snapshot_v1:640208","印刷包装机械","","Industry"
"46aab17c-48c7-5419-af4d-006ed54574f9","chain_node:v2_1236cb327bd359b156bdde11822bfcee9bd10ddd","信托收益分配与清算服务","","ChainNode"
"46b4588d-3b55-51a2-955e-23aed7bc927d","chain_node:v2_c45a2e8c409f54a58a87fc06b1f9900af03618f4","镍基高温合金","","ChainNode"
"4706f5b3-bc14-5db0-a6fd-641a827eeb72","industry:sw:workbook_snapshot_v1:720705","文字媒体","","Industry"
"470c5652-d284-564e-842c-b38b20b6cf45","industry:sw:workbook_snapshot_v1:360307","成品家居","","Industry"
"47166a22-1519-5456-a555-e3ffde308bd9","chain_node:v2_db65d34b2d2924d9e4054d685755d5ca98b08978","经批准的siRNA治疗药物","","ChainNode"
"472e104f-e790-5442-8d71-d4befa9b98d8","industry:sw:workbook_snapshot_v1:640207","农用机械","","Industry"
"4731f706-0546-5846-b79f-3b4b67b507b0","industry_chain:electronic_toll_collection_systems","电子不停车收费系统产业链","ETC产业链","IndustryChain"
"47378df5-2b27-5b5a-b67e-d8c2b3b0cd68","chain_node:v2_95c2861fba797a32bcc3593150b0daa51f77b2b4","非学历培训师资服务","","ChainNode"
"473b7a4b-c8f0-5157-8950-1ec9bd50a64a","chain_node:v2_bf84bb626c9238914d1ad8b58f150ee80ec10bd7","无人零售运营软件","","ChainNode"
"475a1175-9e54-51ed-a952-731c9a96920a","chain_node:v2_3d978bf902c8b74d39145f6285f25bee397fe4f4","CPE结构件","","ChainNode"
"478a4dea-a7ad-5846-b96d-13db9ff09e4d","chain_node:v1_87a095e3c0a17ab0bbbefdb6a43f0a2ffdbf78fa","页岩气","","ChainNode"
"478c7bad-871a-5ae4-b6e5-7f226120f1f3","concept:master_v1_3fb316a26b0a29ce","社区团购","","Concept"
"47982ff6-098e-56ae-9ab6-28e28018b0c5","chain_node:v2_b09d4bffd1a9b94e5c91055b00cd39d29f999eab","工业机器人精密减速器","","ChainNode"
"479bc4ab-65da-5db8-9fb9-be7407ad3ea3","concept:master_v1_a7d4c79e12650e8a","量子科技","","Concept"
"47de2013-4d14-55be-b0e0-ae2ec72777db","chain_node:v2_8fb76a2aee1adf9c2fddfb2f0c13164243f50915","城轨铺轨服务","","ChainNode"
"47f0d1d6-2f2d-57fb-a4ce-d9e889ecea05","chain_node:v2_c01c507dd143ab3acfa69de26ed92a581211c6c0","移动应用分发平台","","ChainNode"
"4807f5d4-f4a2-5539-8925-047eb8c51480","chain_node:v2_fa9747b5be8d09cc73a5dd36f25249049954da67","特种纸功能涂布浸渍服务","","ChainNode"
"48104fa2-94d1-5cac-8931-35e9be299ddc","chain_node:v2_5297274895f250b7d1592ea55c01cce435bf79c4","电子雷管控制模块","","ChainNode"
"4812af70-1189-51e2-8f02-d6f56f676b23","chain_node:v2_29640745e16879c033c55493218527fd54a45186","数字人建模与动捕服务","","ChainNode"
"482233db-1526-5a8c-9581-4311160be394","chain_node:v2_ab3c693c9afff39849132667b513fe7eddce571d","对苯二酚","","ChainNode"
"483962cb-1baa-5a54-bb23-e338072cbfe3","chain_node:v1_fc60b7b3f857e3dfaa41b84cdd5b57465539169f","生物质能发电","","ChainNode"
"483ec3fa-f1ae-59d9-a44a-f25266e3dfdd","chain_node:v2_de9e874a27248a82476baa90b7412bb36579f7ce","城市地下给排水管网基础设施","","ChainNode"
"48432083-9fe5-5f52-9bf2-116a2fb4c2b5","chain_node:v1_a064f34de2a7b687cea0517e2a1ffe82e88faaba","普钢","","ChainNode"
"484fe001-c0a4-5a7e-b07b-661bf53fc6ca","chain_node:v1_67a3efc4b871bc9353d880481f4dcae15e3be39a","煤制甲醇","","ChainNode"
"4861b3f6-49fb-56da-a444-31d9e4340d46","chain_node:v2_d4b9c0a0a8a51fe0de4b65d4f7fccf2a81adf171","双电层超级电容器电芯制造服务","","ChainNode"
"48692e11-d127-55f1-a2b0-fc92d6cadeae","chain_node:v2_f26a447032e42b3d1bff83d7b070d29096287b2e","物业保洁服务","","ChainNode"
"488d105a-73dc-583e-be30-9bf6915ca27a","chain_node:v2_a39ce6d666fdb55c7618ebec60f2ce8276144212","C-V2X车路云协同系统","","ChainNode"
"48989d08-f8ba-5e94-8bf1-fa6dccecdd48","chain_node:v1_d9f832aadacbbff176639654190a60288a6c6281","瓷砖地板","","ChainNode"
"48b15b16-884b-569f-849e-896b507c8cf5","chain_node:v1_77b33a32ec4fb866c269416b923e4ee9a10f4c7b","机器视觉系统","机器视觉","ChainNode"
"48b47915-3e89-5cc7-b001-e190966561b9","chain_node:v2_891bc18558a97aa7dbed94cd41a361a8594a1a59","纺织设备维保服务","","ChainNode"
"48cf680b-e415-5c4f-8422-110c13aa2a9c","chain_node:v2_870d7fff01fd9e278522c3c87146f1390d9c30da","铁路轨道铺设施工服务","","ChainNode"
"48e2dacb-be0c-5f97-900c-c43c5491fec7","chain_node:v1_ae21a6176acf2568c1a443b0e0710f18c64d6332","防水材料","","ChainNode"
"48eac76b-5c74-5890-ac55-3c62faf1c2d3","chain_node:v1_16580b8e96f6920cf5c7cd9ced2931a0935ed6e8","大众出版","","ChainNode"
"491010b8-ef12-5dc0-b0b1-ea679731bd4d","chain_node:v2_0bca77bf420053c9fa2057a76cd87bf49ccdf683","光分配网络（ODN）","","ChainNode"
"491bffa1-f1fa-5970-9f29-67dbf3691d1f","industry_chain:lithium_battery_energy_storage_systems","锂电储能系统产业链","","IndustryChain"
"492bc259-6373-5553-bdc8-78e5fe545b57","chain_node:v2_fff17b01ab13c377c637aef92529b517b6ade8e4","企业软件实施集成服务","","ChainNode"
"4938257e-5fd0-54e0-964f-091ac5351d35","chain_node:v1_812d7f5e5be6aa3293f00a59bf74b11325036756","动物疫苗","","ChainNode"
"494f7134-20da-5664-965e-ec315689f113","chain_node:v2_7d8bbd6bc44972cf20510f6844c075b0453ea29c","受托投资资金","","ChainNode"
"495029ea-d304-5dfb-870f-e12c4a4fadb3","chain_node:v2_171bc192a7dc575dfc66370a63605afcf6d55b83","车载毫米波雷达","","ChainNode"
"4970e3b8-2871-533d-8f3d-41c96e578ebf","industry_chain:aesthetic_medical_services","医疗美容服务产业链","医美服务产业链","IndustryChain"
"49747cd6-28a1-5d39-93b4-4434b2c38e09","chain_node:v2_387629234571066effbabba2812dfda8383fcc34","融资资金","","ChainNode"
"4986b83b-ac7c-5a36-a26d-011f565c2c20","chain_node:v2_e30453ced0e7604b4566d10ca542b44e29b68c6d","甲醇合成工序","","ChainNode"
"49a27cb9-831f-5acf-b175-43cdf1a73ca0","industry_chain:online_pharmacy_services","医药电商服务产业链","医药电商产业链","IndustryChain"
"49c427d1-d7d5-5749-93aa-10f6a4db5259","chain_node:v1_831f6c3bdbed52010a1682c71a9e3a3a32a79556","水产饲料","","ChainNode"
"49c7f2c6-e713-500b-8433-8467ddcbcae7","chain_node:v2_20cc99a7228480a58473e9eae89bcda7c2b6f0cd","工业工程施工与调试服务","","ChainNode"
"49ff0012-0f0f-5868-9869-702af9820cfc","chain_node:v2_ed4f30693769797703e9d583882a186db4fc1430","铁矿球团生产服务","","ChainNode"
"4a0b4872-5755-512f-a20e-be8ef594ffb3","chain_node:v2_48691d208803789a7be97e9168cd563b074e56b4","扬声器单元","","ChainNode"
"4a14a8f8-f5d9-5ddd-a868-121d5b7d7949","chain_node:v2_441642a7109f18b9650c3a957ab49e212ce308ac","轮毂电机控制器","","ChainNode"
"4a16100c-27a6-5485-bd8f-0a10cae48b9f","industry:sw:workbook_snapshot_v1:280205","其他汽车零部件","","Industry"
"4a1da300-d897-55cb-aa1a-3164883285d7","chain_node:v2_55aa820a73b7ea7f7008d160cd6fa020b1b35a5e","永磁直驱发电机制造测试服务","","ChainNode"
"4a22e5d5-3b1e-5acf-a83c-03b444dcc7a8","industry_chain:urban_rail_transit_operations","城市轨道交通运营服务产业链","","IndustryChain"
"4a593dc5-0621-5e9c-84b9-da5552b8c3fe","chain_node:v2_f4267866dd7646769ec7042cf219f844ca5992fb","桌面游戏IP授权","","ChainNode"
"4a5978c2-ddc8-57d9-98e1-fea83761b2b3","chain_node:v2_dc43b2efcb24adc646098555c0454946ee7c70bc","膜法水处理成套设备","","ChainNode"
"4a65abd0-8de2-55bb-b752-7da61f07b8ff","industry_chain:publication_printing_services","出版物印刷服务产业链","","IndustryChain"
"4a6729b0-fc3e-54de-aa52-3fa9a7f13a9d","chain_node:v2_33b684a42dbeef09073582282eab4b7319bd7cb1","高炉炼铁服务","","ChainNode"
"4a7082e6-4331-5884-bab5-40aa8c52875c","industry_chain:integrated_environmental_remediation_services","综合环境治理服务产业链","","IndustryChain"
"4a792f13-f7c5-50ca-b618-79812fcf1da9","chain_node:v2_03790da2c48e5c9e1af6a2891709f58d1be6a5b6","单采血浆站采集与供浆员筛查服务","","ChainNode"
"4a79a01a-e505-51f3-8931-6b1e6ac75ab0","chain_node:v2_de3f4ee0ff78dca833b20cfd33f7694916a84a4a","影视发行服务","","ChainNode"
"4a835772-033c-57f4-a82e-ff5cfb361a16","chain_node:v2_cadf963e63af9e1db1ecd9857eed9cf69703019d","ArF光刻胶树脂","","ChainNode"
"4a8c3d37-e789-5946-b5a9-c189cb3ba861","industry:sw:workbook_snapshot_v1:461004","旅游综合","","Industry"
"4a8f1b90-701b-5346-a25b-588811951164","chain_node:v1_a6c1b60731eea84cb9b5d2d8d1191f6d2b9c3f3b","果蔬加工","","ChainNode"
"4a9502ab-209b-5b3d-b6cf-a20045ef1b56","industry:sw:workbook_snapshot_v1:760103","固废治理","","Industry"
"4a9c6f2c-528b-55bf-b79b-512eaca5afb8","chain_node:v2_582f382ab5b250d529c80b45324dbaf5186feb0d","储能锂离子电芯","","ChainNode"
"4ab90a39-6112-584c-b76d-b969d678b5a9","chain_node:v2_41f6201185163479c136f50ce45d0260f03d4880","硅橡胶材料","","ChainNode"
"4ac52d2c-f285-5ff2-b73d-38a89edc1d47","chain_node:v2_699f69b4e308e6b506ebb9083915329409d3877b","医药中间体","","ChainNode"
"4afd72c0-3053-5844-a205-e8aa9a132b30","chain_node:v1_e3eaf76fa67562a4deb9a8ced918ccb887b973f9","地下管网","","ChainNode"
"4b05b2e1-db9d-50a7-9054-23a325de5b52","chain_node:v2_37cc616bc612110d3b665f51707881599b9c34ef","含银精矿冶炼服务","","ChainNode"
"4b239326-ad91-5fb2-96fe-9140d466cbe4","concept:master_v1_2d301fc63c04e83a","太赫兹","","Concept"
"4b2a2829-935d-5447-8001-729397ba3556","chain_node:v1_579f364614fd3631742c6d6e40837c7b5bc95870","通信网络设备及器件","","ChainNode"
"4b51c43f-3db6-5e3a-adc5-72ebd85d8e35","chain_node:v2_2797c0f78fff950a2b866a79328a8ad37348779e","电力电缆工程敷设服务","","ChainNode"
"4b590abb-87d2-59e4-a0cb-9ae9dada7d2d","chain_node:v2_64340f36c8086bf69d5eedf6c7b5421e46cbb2f8","游戏控制器无线通信模组","","ChainNode"
"4b83b02a-0277-5aae-bcb5-04a931a6ee4c","industry:sw:workbook_snapshot_v1:630802","配电设备","","Industry"
"4b8ea458-011d-5a41-babd-3b6b9d4107ca","chain_node:v1_775793c30eda16b2c44cca069b91e712f4ef6e52","可降解塑料","降解塑料","ChainNode"
"4b9c137b-7fd1-5ecf-9d07-a81a8ccf5721","chain_node:v1_bd80a5eb2231296ba36684318f276539e11ca164","导航卫星","","ChainNode"
"4bac47f5-2516-5fca-b6bb-d35f83ba8f22","chain_node:v2_1d2603a958fd675e5293ead0640213241752261c","超级电容器铝集流体","","ChainNode"
"4bb04f69-dcdc-56a1-b974-4bff9cd734f1","chain_node:v1_df3f9d38d7eb521827ab61e14220d3f22b5536ff","机器人","机器人概念","ChainNode"
"4bb58de9-ec77-588e-adb3-e0bce914c65b","industry_chain:residential_property_development_services","住宅房地产开发服务产业链","住宅开发产业链","IndustryChain"
"4be25c05-0ff4-5346-838e-d06102a92c1e","industry_chain:controlled_nuclear_fusion_systems","可控核聚变系统产业链","","IndustryChain"
"4c2d2170-5829-59e1-8143-4a9685580a7c","industry:sw:workbook_snapshot_v1:490302","金融控股","","Industry"
"4c4031d6-79eb-5e94-9f0e-0ef495e4805c","industry:sw:workbook_snapshot_v1:421001","航空运输","","Industry"
"4c475051-0b76-5e92-b917-5ef43923e7cc","industry_chain:cross_border_payment_services","跨境支付服务产业链","跨境支付产业链","IndustryChain"
"4c47d85a-7f77-5b69-bdee-06080d41de6c","industry_chain:titanium_dioxide_pigments","钛白粉产业链","","IndustryChain"
"4c4d5e8d-004b-58fc-8081-7576a67d3547","chain_node:v2_9fa0e9867e4dca9494e1e091fa0b80fbbfb13cb0","一次性圆珠笔成品","","ChainNode"
"4c7574df-37a9-5702-9f56-24fbe2bd4af5","chain_node:v2_e6f75e613e188a3f82e032011ee7cc1a6a8f978f","卫浴电器安装服务","","ChainNode"
"4cdb3861-f92e-592c-a214-3c148586d05c","chain_node:v2_088352c20396e4d8d9e56c741c3301c98153d4a1","丙烯酸酯","","ChainNode"
"4ce711ab-41b3-56a5-b3d2-621d3850a8d3","industry:sw:workbook_snapshot_v1:750200","油服工程","","Industry"
"4cfe0eac-1efa-5614-bf47-9dff7f93a77c","chain_node:v1_78690c5adb06b63eaa92705ea929d6da1380dccb","算力租赁","","ChainNode"
"4cff7295-8e2a-5a11-a354-8cba966f60ff","chain_node:v2_4d6e3b58137274d295170abbcffba9d959c3cc18","医疗器械注册认证服务","","ChainNode"
"4d28d4a3-7050-5e3e-b5ea-83103d596687","chain_node:v1_bcbcc73201c1a1e50c8021e8121daf6c6705e1ce","汽车减振器","","ChainNode"
"4d2da769-87f2-5e24-93d2-6cdee056e9bf","chain_node:v2_34bed2e0d8d626c8c930b55ce5c228a2e277d242","高纯五氧化二钒","","ChainNode"
"4d426d65-bd24-5b41-bf60-abf6c969eb60","chain_node:v2_bf27c711dbd45e555753db7a512f9e40b56f1954","广告主转化预算","","ChainNode"
"4d53f261-fd97-584c-882a-f50dccf34053","chain_node:v2_27f4f7a04cff2c0530768e49aabfc3f65f07077f","低分子肝素原料药","","ChainNode"
"4d573d41-d72f-5fa4-8a2f-65e4884c0c7a","chain_node:v2_ba9873f23b31e69c4dd20a1c2544f0a22bbae78f","鞋类零售服务","","ChainNode"
"4d8e053b-b592-579f-9d6e-c7aa182c663e","industry:sw:workbook_snapshot_v1:220308","纺织化学制品","","Industry"
"4d97f9ac-ae02-5437-806c-aa15ceceead5","industry_chain:mini_led_displays","Mini LED显示产业链","MiniLED产业链","IndustryChain"
